Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
2.02308E+13,100,10,20,0,2030,819.917,6181.13,12621.4,21634,3155.35,34980,776.683,823.185,883.594,831.352,821.041,841.978,777.887,784.852,0.233235,0.236714,0,0,4.76E-06,8.52E-06,0,0,0,0,1.2861,1.34807,1.40142,1.57848,1.19805,1.40173,5165,21023,840,3421,822,3354,71,284,1353.55,2195.89,4737.42,548.972,8467,782.591,900.638,956.558,889.752,876.648,959.575,556.562,826.76,0.201924,0.214267,0,0,6.97E-06,5.28E-06,0,0,0,0,0.913401,0.987867,0.97068,1.18385,0.394828,1.14033,1231,5157,197,791,193,807,16,75,80
2.02308E+13,100,10,30,0,2030,797.395,6174.04,12598.9,21609.1,3149.71,35182,767.939,801.008,837.479,830.627,857.494,782.62,749.906,757.485,0.233796,0.234237,0,0,6.11E-06,6.64E-06,0,0,0,0,1.27122,1.38466,1.43121,1.55614,1.12694,1.39491,7963,18410,1194,3029,1295,2941,117,233,1222.66,2254.54,4279.33,563.635,8195,689.568,854.938,957.059,882.796,825.197,800.741,567.828,650.951,0.186342,0.208547,0,0,2.43E-06,4.89E-06,0,0,0,0,0.93928,1.02205,0.911121,1.22782,0.663521,1.00859,1768,4283,307,729,346,672,29,61,348
2.02308E+13,100,10,40,0,2030,860.646,6419.54,12530.6,22468.4,3132.65,35005,815.64,861.595,932.794,910.914,907.017,905.134,965.86,839.899,0.243131,0.24609,0,0,4.24E-06,6.26E-06,0,0,0,0,1.24371,1.39084,1.43406,1.58738,1.28733,1.43452,10389,15822,1717,2597,1663,2475,143,199,1454.32,2450.17,5090.13,612.543,8764,772.463,1007.58,1003.72,1034.04,944.501,1057.46,963.44,1056.25,0.20377,0.240686,0,0,2.72E-06,5.31E-06,0,0,0,0,0.884794,1.0543,1.02866,1.18342,0.969054,1.07059,2501,3925,484,653,461,639,50,51,362
2.02308E+13,100,10,50,0,2030,869.355,6510.47,12821.3,22786.6,3205.33,35180,841.486,872.034,916.417,892.264,919.131,901.404,980.22,780.719,0.247522,0.248594,0,0,5.83E-06,6.44E-06,0,0,0,0,1.27849,1.41611,1.42138,1.63437,1.26904,1.52822,13200,13046,2128,2178,2182,2111,182,153,1427.38,2601.04,4995.82,650.261,9034,764.255,919.933,911.628,877.511,967.12,835.256,1012.52,758.195,0.202977,0.22801,0,0,4.30E-06,4.92E-06,0,0,0,0,0.92735,1.06405,1.11895,1.18118,1.1263,1.39024,3296,3326,576,585,626,532,52,41,137
2.02308E+13,100,10,60,0,2030,903.942,6788.65,12853.6,23760.3,3213.4,35560,903.139,880.676,967.266,918.075,944.051,884.426,915.596,907.019,0.259348,0.25202,0,0,5.20E-06,7.55E-06,0,0,0,0,1.2572,1.42912,1.43881,1.60545,1.21479,1.53028,15882,10593,2534,1738,2637,1784,235,157,1615.66,2689.73,5654.81,672.432,9540,839.632,964.938,1036.46,972.845,971.747,934.379,917.071,1073.83,0.222072,0.239823,0,0,2.30E-06,6.84E-06,0,0,0,0,0.953583,1.09745,1.07054,1.2589,0.994954,1.2975,4217,2832,716,483,724,472,56,40,40
2.02308E+13,100,10,70,0,2030,884.617,6676.07,12436.9,23366.3,3109.22,35372,874.005,847.796,980.466,847.384,990.822,832.221,928.232,823.528,0.253968,0.245789,0,0,5.86E-06,5.30E-06,0,0,0,0,1.28741,1.35481,1.47275,1.61259,1.25806,1.43802,18683,7857,2937,1267,2980,1292,250,106,1479.44,2752.05,5178.03,688.014,9449,783.557,834.052,981.846,889.172,1011.68,859.073,994.457,1144.5,0.209811,0.216994,0,0,3.82E-06,3.97E-06,0,0,0,0,1.01395,1.04005,1.16793,1.31018,1.12149,1.25393,4929,2052,865,319,876,316,70,22,161
2.02308E+13,100,10,80,0,2030,978.547,6975.83,12235.6,24415.4,3058.9,35420,957.196,925.091,1113.39,879.95,1098.76,891.271,1045.32,835.197,0.265409,0.256415,0,0,5.95E-06,5.30E-06,0,0,0,0,1.26981,1.33361,1.4385,1.55606,1.1976,1.19583,21186,5276,3447,833,3475,860,277,66,1625.24,2800.61,5688.32,700.153,9992,884.451,962.593,1208.05,939.022,1209.07,938.88,1202.05,983.357,0.223946,0.232919,0,0,3.13E-06,3.62E-06,0,0,0,0,0.917233,0.922811,1.08709,1.14884,0.93659,0.679499,5771,1429,1131,230,1118,217,82,14,348
2.02308E+13,100,10,90,0,2030,1081.45,7439.79,11954,26039.3,2988.5,35141,1070.54,1007.07,1154.78,1007.19,1138.75,997.593,1138.52,891.16,0.284837,0.271579,0,0,6.76E-06,7.50E-06,0,0,0,0,1.23556,1.42614,1.42017,1.60638,1.19871,1.5254,23668,2571,3818,408,3898,437,316,25,1930.69,2656.82,6757.43,664.204,10371,1120.58,1095.2,1309.07,1112.05,1297.17,1173.23,1473.51,794.571,0.255153,0.253035,0,0,4.25E-06,5.10E-06,0,0,0,0,0.832437,1.07658,1.02877,1.17396,0.913267,1.80758,6825,748,1216,108,1270,112,85,7,1122
2.02308E+13,100,10,100,0,2030,1113.67,7601.44,11749.2,26605.1,2937.31,35185,1098.38,0,1164.64,0,1158.34,0,1107.19,0,0.28849,0,0,0,5.68E-06,0,0,0,0,0,1.23937,0,1.43023,0,1.20394,0,26349,0,4226,0,4249,0,361,0,2075.61,2637.81,7264.62,659.453,10678,1160.35,0,1408.14,0,1331.33,0,1305.11,0,0.261444,0,0,0,3.09E-06,0,0,0,0,0,0.881,0,1.03844,0,0.993637,0,7939,0,1279,0,1346,0,114,0,1362
2.02308E+13,100,15,0,0,2030,799.776,6028.51,12454.2,21099.8,3113.55,34881,0,800.294,0,788.986,0,805.609,0,820.632,0,0.230464,0,0,0,7.58E-06,0,0,0,0,0,1.32946,0,1.53071,0,1.38331,0,26158,0,4200,0,4164,0,359,1389.35,2132.43,4862.73,533.107,8022,0,974.667,0,918.242,0,973.676,0,1004.03,0,0.230444,0,0,0,2.92E-06,0,0,0,0,0,1.00069,0,1.14256,0,1.0482,0,6029,0,962,0,944,0,87,164
2.02308E+13,100,15,10,0,2030,819.843,6134.99,12681,21472.5,3170.24,34973,790.644,822.463,797.34,821.654,781.422,825.945,873.943,848.629,0.235074,0.235164,0,0,6.20E-06,6.94E-06,0,0,0,0,1.24612,1.334,1.35738,1.54676,1.03931,1.4581,2642,23447,403,3809,438,3881,35,318,1328.46,2394.73,4649.6,598.683,8728,698.285,827.287,1002.72,815.356,912.621,795.645,1013.11,791.346,0.190934,0.205791,0,0,4.66E-06,5.19E-06,0,0,0,0,1.01157,0.986168,1.05438,1.16311,0.96786,1.1593,674,5830,81,941,103,1012,9,78,78
2.02308E+13,100,15,20,0,2030,853.304,6320.5,12441.2,22121.8,3110.31,35018,818.22,862.092,880.311,851.053,855.956,851.999,836.028,797.454,0.239546,0.241105,0,0,4.46E-06,8.01E-06,0,0,0,0,1.28211,1.33773,1.39446,1.54689,1.20131,1.41874,5160,21088,840,3427,819,3329,71,284,1478.37,2117.33,5174.31,529.333,8917,858.692,962.982,954.328,891.769,938.11,951.601,592.2,867.557,0.213477,0.220268,0,0,6.08E-06,4.53E-06,0,0,0,0,0.9445,0.924509,0.944916,1.05245,0.476365,1.05447,1275,5476,198,836,210,823,20,79,493
2.02308E+13,100,15,30,0,2030,805.456,6212.08,12585.6,21742.3,3146.39,35183,765.675,810.291,839.711,838.049,874.58,806.769,787.607,792.361,0.23346,0.236448,0,0,6.23E-06,8.50E-06,0,0,0,0,1.26841,1.38464,1.42496,1.5561,1.10623,1.39143,7965,18408,1194,3029,1295,2942,117,233,1273.21,2275.03,4456.25,568.758,8294,716.804,886.984,1043.53,923.332,858.572,902.285,781.519,733.25,0.188781,0.215294,0,0,3.15E-06,8.41E-06,0,0,0,0,0.952003,1.01233,0.905386,1.23973,0.615765,0.97977,1788,4346,298,725,355,691,27,64,384
2.02308E+13,100,15,40,0,2030,814.784,6279.15,12514.2,21977,3128.54,35013,801.372,808.59,877.511,826.101,855.082,828.425,871.147,770.332,0.241561,0.238217,0,0,5.12E-06,6.41E-06,0,0,0,0,1.24467,1.38076,1.43703,1.58822,1.25435,1.4221,10391,15822,1719,2597,1667,2475,143,199,1301.59,2321.4,4555.57,580.35,8503,725.327,848.958,842.939,821.728,812.42,833.62,723.958,785.429,0.197018,0.215289,0,0,2.71E-06,5.39E-06,0,0,0,0,0.88417,0.992487,1.03525,1.19328,0.83644,1.1433,2489,3768,475,613,438,623,48,49,165
2.02308E+13,100,15,50,0,2030,878.296,6567.9,12777.8,22987.7,3194.46,35176,854.178,878.349,924.175,904.635,937.284,886.645,989.44,853.81,0.250376,0.250127,0,0,5.17E-06,6.91E-06,0,0,0,0,1.27968,1.41069,1.42332,1.6212,1.2656,1.49087,13199,13046,2128,2178,2179,2111,182,153,1436.18,2456.52,5026.64,614.13,8921,801.688,915.793,1016.57,929.581,1063.65,910.194,1140.64,957.375,0.208683,0.225352,0,0,4.88E-06,5.11E-06,0,0,0,0,0.931619,1.0365,1.11765,1.1544,1.14974,1.22901,3244,3369,541,575,606,496,50,40,194
2.02308E+13,100,15,60,0,2030,851.905,6544.93,12774.6,22907.2,3193.64,35534,861.693,816.131,917.425,847.074,895.361,826.784,822.672,873.21,0.252039,0.240519,0,0,4.45E-06,6.33E-06,0,0,0,0,1.25562,1.41116,1.43818,1.59022,1.20581,1.4739,15859,10593,2532,1738,2636,1784,235,157,1399.57,2485.75,4898.48,621.437,9073,740.01,804.283,965.937,848.423,913.713,796.221,744.373,972.194,0.203153,0.211749,0,0,3.33E-06,4.93E-06,0,0,0,0,0.968748,1.09427,1.10488,1.22614,0.949473,1.16367,4101,2675,682,430,677,421,51,36,52
2.02308E+13,100,15,70,0,2030,873.264,6568.04,12292.9,22988.1,3073.24,35247,870.454,814.345,989.799,799.175,1002.18,786.152,878.514,776.886,0.252682,0.238943,0,0,5.67E-06,6.55E-06,0,0,0,0,1.27261,1.34301,1.45983,1.58768,1.21892,1.43086,18605,7813,2941,1258,2982,1292,251,105,1359.7,2523.42,4758.94,630.854,9075,781.578,771.258,990.509,755.799,1064.48,749.792,909.03,818.16,0.205067,0.200965,0,0,2.97E-06,6.14E-06,0,0,0,0,0.936846,1.02077,1.11782,1.18505,1.07724,1.17809,4743,1926,862,298,857,298,66,25,361
2.02308E+13,100,15,80,0,2030,935.983,6896.3,12479.9,24137.1,3119.97,35636,917.41,901.958,1039.97,843.493,1041.68,860.304,959.752,738.712,0.259884,0.253939,0,0,5.62E-06,8.92E-06,0,0,0,0,1.29305,1.34583,1.46083,1.59965,1.22313,1.21026,21364,5293,3449,837,3480,869,278,66,1524.31,2969.09,5335.07,742.273,10029,739.247,858.044,1098.66,899.282,1094.6,809.759,1053.61,778.909,0.204587,0.220816,0,0,4.41E-06,8.82E-06,0,0,0,0,1.02103,1.09026,1.17169,1.205,1.01393,0.737515,5864,1470,1073,220,1083,232,76,11,305
2.02308E+13,100,15,90,0,2030,1091.14,7429.43,11912,26003,2978.01,35135,1070.53,987.778,1199.41,1042.04,1179.18,1037.19,1248.96,776.6,0.284678,0.268253,0,0,5.76E-06,6.92E-06,0,0,0,0,1.23179,1.44187,1.41795,1.59442,1.19927,1.42718,23673,2573,3813,409,3891,435,316,25,1874.51,2633.94,6560.79,658.486,10027,1160.48,1111.55,1333.37,1119.01,1333.27,1357.89,1475.05,978,0.261486,0.252768,0,0,4.12E-06,7.05E-06,0,0,0,0,0.814448,0.942924,1.02227,1.12722,0.856486,1.89552,6492,700,1229,114,1278,109,99,6,1340
2.02308E+13,100,15,100,0,2030,1133.2,7681.44,11760.1,26885,2940.02,35189,1113.88,0,1195.07,0,1193.79,0,1104.79,0,0.291548,0,0,0,6.21E-06,0,0,0,0,0,1.23989,0,1.43014,0,1.20534,0,26347,0,4229,0,4254,0,359,0,2118.46,2672.01,7414.63,668.004,10541,1225.39,0,1440.92,0,1364.64,0,1360.31,0,0.272751,0,0,0,4.79E-06,0,0,0,0,0,0.881833,0,1.03752,0,0.98341,0,7767,0,1285,0,1378,0,111,0,1164
2.02308E+13,100,20,0,0,2030,799.776,6028.51,12454.2,21099.8,3113.55,34881,0,800.294,0,788.986,0,805.609,0,820.632,0,0.230464,0,0,0,7.58E-06,0,0,0,0,0,1.32946,0,1.53071,0,1.38331,0,26158,0,4200,0,4164,0,359,1389.35,2132.43,4862.73,533.107,8022,0,974.667,0,918.242,0,973.676,0,1004.03,0,0.230444,0,0,0,2.92E-06,0,0,0,0,0,1.00069,0,1.14256,0,1.0482,0,6029,0,962,0,944,0,87,164
